,Transaction_id,customer_id,Date,Product,Gender,Device_Type,Category,Customer_Login_type,Delivery_Type,Quantity,Amount US$,Individual_Price_US$
280,37775,1170692697,11/11/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,0,0
281,37798,1231457573,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,2533,195
282,37838,1461209170,11/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,4000,333
283,37850,1753536399,11/11/2013,Jean,Female,Web,Clothing,Member,one-day deliver,22,2363,107
284,37975,1892679165,11/11/2013,Jean,Female,Web,Clothing,Member,Normal Delivery,17,149,9
285,38041,2007092432,11/12/2013,Jean,Female,Web,clothing,Member,one-day deliver,13,0,0
286,38130,1711141458,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,16,749,47
287,38180,1605958486,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,14,3345,239
288,38235,2090177508,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,12,11400,950
289,38262,2021872753,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,18,1898,105
290,38328,2190589127,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,17,1500,88
291,38347,2241485234,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,12,47660,3972
292,38362,1845740947,11/12/2013,Shirt,Male,Web,clothing,Member,one-day deliver,16,0,0
293,38381,1169790150,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,5685,316
294,38415,1408383724,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,1481,82
295,38486,1248046065,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,0,0
296,38524,1765342429,11/12/2013,Jean,Female,Web,Clothing,Member,one-day deliver,12,748,62
297,38573,1731213929,11/12/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,18,15126,840
298,38597,1590751618,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,5344,334
299,38613,2008474429,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,7640,364
300,38621,1568711213,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,1099,65
301,38813,1536876256,11/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,2719,170
302,38863,1809282063,11/12/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,1000,59
303,38885,1649009783,11/13/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,3294,194
304,38941,2150471573,11/13/2013,Jean,Female,Web,Clothing,Member,Normal Delivery,17,800,47
305,38988,1172306077,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,6000,375
306,39014,1157520421,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,2150,126
307,39015,1646855429,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0
308,39058,1166654850,11/13/2013,Jean,Female,Web,Clothing,Member,Normal Delivery,17,1700,100
309,39063,2041178008,11/13/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,3093,182
310,39090,1906112277,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,10825,541
311,39178,1353592226,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,4558,253
312,39207,1705222337,11/13/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,42500,2361
313,39232,1173588485,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,900,41
314,39288,1277574966,11/13/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,23,1400,61
315,39299,1233212240,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,11520,768
316,39548,2284239291,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,4900,272
317,39589,2147107110,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,13744,808
318,39613,1156290202,11/13/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,600,33
319,39646,1761830791,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,1249,73
320,39709,1352871315,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,893,53
321,39823,2264936168,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,27295,1516
322,39835,1222235408,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,4849,285
323,39916,1365305100,11/14/2013,Jean,Female,Web,Clothing,Member,Normal Delivery,17,5220,307
324,39943,1315888359,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0
325,39944,1835740025,11/14/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,13,18188,1399
326,40010,1926643108,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,6225,366
327,40014,1988441704,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,2390,126
328,40039,1938917990,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,1199,55
329,40067,1197079785,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,0,0
330,40076,2108103099,11/14/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,1199,71
331,40096,1948484504,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,1000,63
332,40157,2025010209,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,0,0
333,40169,1434801302,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,13999,700
334,40172,1679247080,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,739,43
335,40186,2246074229,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,3994,285
336,40277,1954826280,11/14/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,199,12
337,40510,2304327157,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,2866,169
338,40552,1511836476,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,4697,336
339,40651,1471691856,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,1403,83
340,40692,1440566215,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,2750,229
341,40797,1200566033,11/15/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,0,0
342,40860,1507733583,11/15/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,14,1500,107
343,40916,1769496976,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,2500,119
344,40975,2090241685,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,3600,157
345,40986,1676380307,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,6097,469
346,41146,1611230383,11/15/2013,Jean,Female,Web,Clothing,Member,one-day deliver,19,0,0
347,41159,1831243942,11/15/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,1000,77
348,41168,1664352834,11/15/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,4177,261
349,41220,1446089456,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,500,28
350,41299,1899113479,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,40918,2923
351,41332,2225753627,11/16/2013,Shirt,Male,Web,clothing,Member,one-day deliver,22,2000,91
352,41358,2132330005,11/16/2013,Shirt,Male,Web,clothing,Member,one-day deliver,17,3090,182
353,41411,2229817900,11/16/2013,Shirt,Male,Web,clothing,Member,one-day deliver,18,1198,67
354,41462,1239218711,11/16/2013,Shirt,Male,Web,clothing,Member,one-day deliver,20,2240,112
355,41491,2040406115,11/16/2013,Shirt,Male,Web,clothing,Member,Normal Delivery,17,2000,118
356,41517,1405691672,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,0,0
357,41519,1301348811,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,52500,2386
358,41704,2188923669,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,699,54
359,41725,1259185863,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,19990,1111
360,41759,1311677222,11/16/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,8234,457
361,41857,2136607160,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,0,0
362,41871,1829061634,11/17/2013,Jean,Female,Web,Clothing,Member,one-day deliver,21,7500,357
363,41895,1215483790,11/17/2013,Shirt,Male,Web,clothing,Member,one-day deliver,15,7637,509
364,41924,2144348833,11/17/2013,Shirt,Male,Web,clothing,Member,one-day deliver,18,0,0
365,41937,1713498930,11/17/2013,Shirt,Male,Web,clothing,Member,one-day deliver,12,4800,400
366,41950,1154162421,11/17/2013,Shirt,Male,Web,clothing,Member,one-day deliver,19,495,26
367,41997,1711613279,11/17/2013,Shirt,Male,Web,clothing,Guest,one-day deliver,13,3871,298
368,42037,1329515763,11/17/2013,Shirt,Male,Web,clothing,Member,one-day deliver,18,1900,106
369,42062,2155419312,11/17/2013,Jean,Female,Web,clothing,Member,one-day deliver,12,18797,1566
370,42126,2089116361,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,2830,166
371,42188,1335613826,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0
372,42210,2207202600,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,2000,95
373,42229,1347444009,11/17/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,18,400,22
374,42304,1998578331,11/17/2013,Jean,Female,Web,Clothing,Guest,one-day deliver,12,43999,3667
375,42321,1611310877,11/17/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,795,44
376,42335,1838067606,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,10705,892
377,42402,1962365856,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,1000,50
378,42448,1367077624,11/17/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,3519,271
379,42474,1832577599,11/17/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,515,29
380,42558,1489621253,11/17/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,5995,333
381,42643,2203163000,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,2145,153
382,42703,1780460858,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,5798,483
383,42823,2187151017,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,5250,309
384,42857,1483741970,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,100,6
385,42882,2221870053,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,4326,206
386,42920,1691212693,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,16335,1167
387,42941,2065340505,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,4100,195
388,42982,1473229765,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0
389,43010,2165512554,11/18/2013,Jean,Female,Web,Clothing,Member,one-day deliver,22,3080,140
390,43017,1429850305,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,2997,250
391,43097,1353008063,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,700,41
392,43131,1787184252,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,0,0
393,43149,2146437828,11/18/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,2998,187
394,43267,1258119115,11/18/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,7680,349
395,43365,1963643957,11/19/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,515,30
396,43396,1245298040,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,21160,1114
397,43398,1901010704,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,5599,329
398,43408,1526049051,11/19/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,1508,89
399,43430,1443441826,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,2350,147
400,43449,1374011243,11/19/2013,Jean,Female,Web,Clothing,Member,one-day deliver,22,816,37
401,43505,1316064180,11/19/2013,Jean,Female,Web,Clothing,Member,one-day deliver,12,8199,683
402,43515,1817860075,11/19/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,22,10865,494
403,43525,2183106092,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,4734,237
404,43648,2211381710,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,10000,625
405,43702,1593629783,11/19/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,21,1700,81
406,43707,1704622135,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,4250,304
407,43710,2228662543,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,11059,614
408,43743,1440233532,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,1400,82
409,43765,1235461899,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,7247,403
410,43884,2085504377,11/19/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,2537,211
411,43898,2176139192,11/19/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,20,500,25
412,43965,1344486902,11/19/2013,Shirt,Male,Web,clothing,Member,one-day deliver,14,694,50
413,44046,1194459375,11/19/2013,Jean,Female,Web,clothing,Member,one-day deliver,16,500,31
414,44051,1236205752,11/19/2013,Shirt,Male,Web,clothing,Member,one-day deliver,14,30002,2143
415,44086,1509379000,11/19/2013,Shirt,Male,Web,clothing,Member,one-day deliver,17,1645,97
416,44177,2240221519,11/20/2013,Shirt,Male,Web,clothing,Member,one-day deliver,20,2398,120
417,44181,1210310562,11/20/2013,Shirt,Male,Web,clothing,Member,one-day deliver,14,8175,584
418,44198,1519788474,11/20/2013,Shirt,Male,Web,clothing,Member,one-day deliver,20,6798,340
419,44332,1497444959,11/20/2013,Shirt,Male,Web,clothing,Member,one-day deliver,22,10560,480
420,44438,1818845207,11/20/2013,Shirt,Male,Web,clothing,Member,one-day deliver,17,2375,140
421,44451,1398013485,11/20/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,515,30
422,44463,2068220984,11/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,2494,131
423,44585,1632714924,11/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
424,44586,1921750306,11/20/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,3400,213
425,44767,2153028647,11/20/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,7800,459
426,44790,2088233237,11/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,499,29
427,44798,1642201176,11/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,0,0
428,44848,1541518647,11/20/2013,Jean,Female,Web,clothing,Member,one-day deliver,17,1000,59
429,44849,1990345323,11/20/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,7920,466
430,44894,1414748839,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,3999,235
431,44898,1878139187,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,2148,107
432,44919,2160897791,11/21/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,20,999,50
433,44948,2025271985,11/21/2013,Shirt,Male,Web,clothing,Member,one-day deliver,18,199,11
434,45019,1765672053,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,3599,300
435,45177,2177533470,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,1748,103
436,45183,1844069246,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0
437,45197,1527229578,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,1249,62
438,45210,1380279193,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,3999,210
439,45232,2120761972,11/21/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,3500,206
440,45293,2208986728,11/21/2013,Shirt,Male,Web,clothing,Guest,one-day deliver,13,1148,88
441,45296,1647441430,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,1000,43
442,45298,1255516284,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,40635,2258
443,45310,1981976296,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,500,28
444,45332,1222957865,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,0,0
445,45364,1967201708,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,1887,86
446,45403,1852312033,11/21/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,14,21985,1570
447,45430,1269390691,11/21/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,21,2300,110
448,45476,1430067825,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,19900,1106
449,45485,1155919076,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,2913,162
450,45544,1562830276,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,9513,529
451,45592,1879234078,11/21/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,509,39
452,45603,1395099204,11/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,7189,553
453,45626,1356295545,11/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,1499,94
454,45693,2031427072,11/22/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,15,2159,144
455,45739,2052000467,11/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,1,0
456,45871,1548583392,11/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,5641,297
457,45872,1294098123,11/22/2013,Shirt,Male,Web,clothing,Member,one-day deliver,15,5267,351
458,45926,1300881031,11/22/2013,Shirt,Male,Web,clothing,Member,Normal Delivery,15,2000,133
459,45927,1690222734,11/22/2013,Jean,Female,Web,clothing,Member,one-day deliver,20,679,34
460,45942,1247620267,11/22/2013,Shirt,Male,Web,clothing,Member,one-day deliver,19,1999,105
462,45947,1301377233,11/22/2013,Jean,Female,Web,clothing,Member,one-day deliver,22,1300,59
463,45978,2235237264,11/22/2013,Shirt,Male,Web,clothing,Member,one-day deliver,17,5700,335
464,45987,1784456798,11/22/2013,Shirt,Male,Web,clothing,Member,one-day deliver,22,1500,68
465,46011,2300624972,11/22/2013,Jean,Female,Web,clothing,Member,one-day deliver,18,12000,667
466,46036,1594707658,11/22/2013,Shirt,Male,Web,clothing,Member,one-day deliver,22,394,18
467,46037,1288562196,11/22/2013,Shirt,Male,Web,clothing,Member,one-day deliver,21,7194,343
468,46108,1823952099,11/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,999,62
469,46113,2125106987,11/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,2999,200
470,46126,1253493681,11/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,400,22
471,46127,1314105569,11/22/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,4719,295
472,46346,1605106219,11/23/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,1243,69
473,46365,1548430778,11/23/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,8246,375
474,46367,1188982080,11/23/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,11934,918
475,46368,2165002296,11/23/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,1000,56
476,46449,2193849508,11/23/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,3499,206
477,46494,1244943118,11/23/2013,Jean,Female,Web,Clothing,Guest,one-day deliver,23,2952,128
478,46509,1896773026,11/23/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,5300,408
479,46541,1364723379,11/23/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,7998,444
480,46553,1968953542,11/23/2013,Jean,Female,Web,Clothing,Member,one-day deliver,23,0,0
481,46685,1305222875,11/23/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,1000,67
482,46698,1948017211,11/23/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,1542,103
483,46882,2215627312,11/23/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,1499,83
484,46990,1381826333,11/24/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,2697,135
485,46993,1621554944,11/24/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,7961,498
486,47079,1720397694,11/24/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,45188,3228
487,47105,1457858639,11/24/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,5289,264
488,47202,2300624972,11/24/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,8689,483
489,47251,1520876650,11/24/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,1900,112
490,47264,1232656016,11/24/2013,Jean,Female,Web,Clothing,Member,one-day deliver,19,0,0
491,47362,1252665259,11/24/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,189,11
492,47382,1693182763,11/24/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,1300,93
493,47419,2166645293,11/24/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,15915,884
494,47460,1204380993,11/24/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,0,0
495,47473,1352418821,11/24/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,1350,61
496,47476,1653726461,11/24/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,569,28
